pop_size,elite_ratio,selection,crossover,crossover_rate,mutation_rate,mean_final,std_final,success_rate,auc
20,0.1,roulette,one_point,1.0,0.01,9.866666666666667,0.7302967433402213,29/30,0.8783
50,0.1,roulette,one_point,0.6,0.01,9.866666666666667,0.7302967433402213,29/30,0.8764
50,0.2,roulette,one_point,0.6,0.005,9.866666666666667,0.43417248545530474,27/30,0.8649
20,0.1,rank,one_point,0.8,0.0075,9.866666666666667,0.7302967433402213,29/30,0.8515
10,0.1,roulette,one_point,0.8,0.01,9.866666666666667,0.43417248545530474,27/30,0.8382
10,0.1,rank,one_point,1.0,0.01,9.866666666666667,0.5713464637233656,28/30,0.821
100,0.2,rank,one_point,0.8,0.005,9.833333333333334,0.5306686305052324,27/30,0.8859
50,0.2,roulette,one_point,0.6,0.0075,9.833333333333334,0.5306686305052323,27/30,0.8753
20,0.1,roulette,one_point,0.8,0.01,9.833333333333334,0.6477192523656042,28/30,0.8743
50,0.1,roulette,one_point,0.6,0.005,9.8,0.6643638388299197,27/30,0.8652
20,0.1,roulette,one_point,1.0,0.0075,9.8,1.0954451150103321,29/30,0.8604
10,0.1,rank,one_point,0.8,0.01,9.8,0.6643638388299197,27/30,0.8135
10,0.1,roulette,one_point,1.0,0.01,9.8,0.6643638388299197,27/30,0.8056
50,0.1,rank,one_point,0.8,0.005,9.766666666666667,0.7738543627276668,27/30,0.8574
20,0.2,rank,one_point,0.6,0.0075,9.766666666666667,0.9714309861845771,28/30,0.8367
20,0.1,roulette,one_point,0.6,0.01,9.766666666666667,0.8172001541568767,27/30,0.8331
10,0.1,rank,one_point,0.6,0.01,9.766666666666667,0.7279320417946062,27/30,0.8224
10,0.2,rank,one_point,0.8,0.0075,9.766666666666667,0.9352607356658145,27/30,0.7891
20,0.2,roulette,one_point,0.8,0.0075,9.733333333333333,0.9444331755018487,26/30,0.8417
20,0.2,roulette,one_point,1.0,0.005,9.733333333333333,0.980265035707122,27/30,0.838
20,0.2,rank,one_point,0.8,0.0075,9.733333333333333,0.980265035707122,27/30,0.8253
20,0.1,roulette,one_point,1.0,0.005,9.7,1.3169976304537114,28/30,0.8634
20,0.2,roulette,one_point,1.0,0.0075,9.7,1.0553639672872464,27/30,0.8598
20,0.2,rank,one_point,1.0,0.0075,9.7,1.0221680811915899,27/30,0.8501
20,0.1,rank,one_point,0.6,0.0075,9.7,1.1492126240049811,28/30,0.8212
20,0.1,roulette,one_point,0.6,0.0075,9.7,0.9523111632886269,27/30,0.8012
5,0.1,rank,one_point,0.6,0.0075,9.7,1.0553639672872464,27/30,0.7601
50,0.1,roulette,one_point,0.6,0.0075,9.666666666666666,1.0283342182227604,26/30,0.872
10,0.1,roulette,one_point,0.8,0.0075,9.666666666666666,1.268540658512312,28/30,0.7838
10,0.1,roulette,one_point,1.0,0.0075,9.666666666666666,1.0933445471810679,27/30,0.7762
20,0.2,roulette,one_point,0.6,0.0075,9.633333333333333,0.9278574999588487,24/30,0.8352
5,0.1,rank,one_point,1.0,0.0075,9.633333333333333,1.0980651740387641,26/30,0.7705
5,0.1,rank,one_point,0.8,0.0075,9.633333333333333,1.0980651740387641,26/30,0.7536
10,0.2,roulette,one_point,1.0,0.0075,9.6,1.2484473115254693,26/30,0.7723
20,0.2,rank,one_point,0.6,0.005,9.566666666666666,1.2228664272317622,26/30,0.7929
10,0.2,roulette,one_point,0.8,0.0075,9.566666666666666,1.1943352886058403,24/30,0.7547
10,0.2,rank,one_point,0.6,0.0075,9.533333333333333,1.1957780134587124,25/30,0.7668
5,0.1,roulette,one_point,0.6,0.0075,9.533333333333333,1.1957780134587124,25/30,0.7439
5,0.1,roulette,one_point,1.0,0.0075,9.533333333333333,1.1957780134587124,25/30,0.7373
20,0.2,rank,one_point,0.8,0.005,9.5,1.224744871391589,24/30,0.7963
20,0.1,roulette,one_point,0.8,0.005,9.466666666666667,1.5477087254553343,26/30,0.8392
10,0.1,rank,one_point,0.8,0.0075,9.466666666666667,1.279367659898984,24/30,0.7776
10,0.1,rank,one_point,1.0,0.0075,9.466666666666667,1.279367659898984,24/30,0.7743
5,0.1,roulette,one_point,0.8,0.0075,9.466666666666667,1.2242755305537407,24/30,0.721
10,0.1,rank,one_point,0.6,0.0075,9.433333333333334,1.3047217521658447,24/30,0.7701
10,0.2,rank,one_point,1.0,0.005,9.433333333333334,1.330888563259934,23/30,0.7431
20,0.1,rank,one_point,0.8,0.005,9.4,1.5668989800855393,25/30,0.8273
10,0.2,roulette,one_point,0.6,0.0075,9.4,1.4994251772159106,24/30,0.7428
20,0.1,rank,one_point,0.6,0.005,9.366666666666667,1.6291172420994586,25/30,0.78
5,0.1,rank,one_point,0.6,0.005,9.366666666666667,1.3514572807192966,23/30,0.6748
20,0.1,rank,one_point,1.0,0.005,9.333333333333334,1.493279966205689,24/30,0.8062
5,0.1,rank,one_point,0.8,0.005,9.333333333333334,1.3476245597431757,22/30,0.6766
20,0.1,roulette,one_point,0.6,0.005,9.3,1.57895644280514,23/30,0.7823
20,0.2,roulette,one_point,0.6,0.005,9.266666666666667,1.5959719411009734,22/30,0.801
20,0.2,roulette,one_point,0.8,0.005,9.266666666666667,1.460593486680443,21/30,0.7807
20,0.2,rank,one_point,1.0,0.005,9.233333333333333,1.590561239773956,23/30,0.7988
5,0.1,rank,one_point,1.0,0.005,9.233333333333333,1.4064710873459967,21/30,0.6968
5,0.1,roulette,one_point,0.6,0.005,9.233333333333333,1.3817363722139078,21/30,0.6636
5,0.1,roulette,one_point,0.8,0.005,9.166666666666666,1.4403862827999163,21/30,0.6502
10,0.2,rank,one_point,0.8,0.005,9.1,1.5833182092441616,21/30,0.7198
5,0.1,roulette,one_point,1.0,0.005,9.066666666666666,1.6174337556830538,21/30,0.6684
10,0.2,rank,one_point,0.6,0.005,9.0,1.6609095970747993,20/30,0.7049
10,0.1,rank,one_point,0.6,0.005,8.966666666666667,2.0758601596203077,22/30,0.7059
10,0.1,roulette,one_point,1.0,0.005,8.933333333333334,1.946408422486513,22/30,0.6898
10,0.1,roulette,one_point,0.6,0.005,8.833333333333334,2.0692049669866686,20/30,0.6711
10,0.1,rank,one_point,1.0,0.005,8.733333333333333,2.1803722132942687,20/30,0.6699
10,0.1,rank,one_point,0.8,0.005,8.7,2.16794833886788,19/30,0.6804
10,0.2,roulette,one_point,1.0,0.005,8.633333333333333,2.235810943419108,20/30,0.6995
10,0.2,roulette,one_point,0.6,0.005,8.533333333333333,2.3004247483863725,19/30,0.6696
10,0.2,roulette,one_point,0.8,0.005,8.533333333333333,2.2550071998253944,19/30,0.6678
10,0.1,roulette,one_point,0.8,0.005,8.533333333333333,2.3004247483863725,20/30,0.6472
