pop_size,elite_ratio,selection,crossover,crossover_rate,mutation_rate,mean_final,std_final,success_rate,auc
20,0.1,roulette,uniform,1.0,0.005,71.66666666666667,7.827155793523722,0/30,0.4173
5,0.1,roulette,uniform,0.8,0.005,71.6,8.798902752910298,0/30,0.4008
10,0.1,roulette,uniform,1.0,0.005,71.13333333333334,10.737409092653055,0/30,0.399
5,0.1,roulette,one_point,0.8,0.005,71.06666666666666,11.282984850049068,0/30,0.412
10,0.2,roulette,one_point,1.0,0.005,70.76666666666667,12.883251178159194,1/30,0.3853
100,0.2,rank,uniform,1.0,0.01,70.73333333333333,7.750120503327155,0/30,0.4502
10,0.2,roulette,uniform,1.0,0.005,70.73333333333333,11.261571316017456,1/30,0.4094
50,0.1,roulette,uniform,0.8,0.01,70.53333333333333,6.704261811473477,0/30,0.4392
20,0.1,rank,one_point,1.0,0.005,70.4,10.210204496584236,0/30,0.3947
20,0.1,roulette,uniform,0.8,0.005,70.1,10.863891472719823,0/30,0.4088
10,0.1,rank,one_point,0.8,0.005,70.03333333333333,9.528481202321203,0/30,0.4066
20,0.1,rank,two_point,0.8,0.005,70.0,12.148506364839742,0/30,0.3922
50,0.2,rank,one_point,0.8,0.01,69.76666666666667,7.717795528264011,0/30,0.407
50,0.2,rank,uniform,0.8,0.005,69.7,10.478714056403204,0/30,0.4244
20,0.1,roulette,one_point,1.0,0.01,69.63333333333334,8.168414075311507,0/30,0.4286
50,0.2,rank,one_point,1.0,0.01,69.63333333333334,7.443966931560142,0/30,0.4033
20,0.2,rank,two_point,1.0,0.005,69.63333333333334,10.018890203986679,0/30,0.3978
50,0.2,rank,two_point,0.8,0.01,69.23333333333333,6.745027968722634,0/30,0.4087
20,0.1,roulette,two_point,1.0,0.01,68.56666666666666,9.9366383454967,0/30,0.4197
50,0.1,rank,two_point,0.8,0.01,68.4,7.00541662351109,0/30,0.4058
50,0.2,rank,two_point,1.0,0.01,68.23333333333333,7.66849053767668,0/30,0.402
100,0.1,rank,uniform,1.0,0.005,68.13333333333334,8.68900745624681,0/30,0.4223
10,0.2,roulette,two_point,0.8,0.005,68.0,11.129333716153777,0/30,0.3832
100,0.1,rank,uniform,1.0,0.01,67.13333333333334,5.575397516882933,0/30,0.4266
20,0.1,rank,one_point,0.8,0.005,67.13333333333334,9.569107382193703,0/30,0.3882
5,0.1,roulette,one_point,1.0,0.005,67.03333333333333,11.385057761376753,0/30,0.3887
10,0.2,roulette,two_point,1.0,0.005,66.96666666666667,11.78977737596061,1/30,0.3753
50,0.1,rank,one_point,1.0,0.01,66.76666666666667,7.045092854841116,0/30,0.3971
50,0.1,rank,two_point,1.0,0.01,66.7,9.631664732393947,0/30,0.3918
100,0.2,rank,uniform,0.8,0.01,66.56666666666666,5.430966976409503,0/30,0.4085
100,0.2,rank,uniform,1.0,0.005,65.86666666666666,8.605264360415877,0/30,0.42
20,0.2,roulette,two_point,1.0,0.005,65.8,12.273885931605726,0/30,0.3737
50,0.2,roulette,uniform,1.0,0.005,64.83333333333333,11.377786383497703,0/30,0.3941
10,0.1,roulette,two_point,1.0,0.005,64.76666666666667,10.430999334984005,0/30,0.3651
10,0.2,roulette,one_point,0.8,0.005,64.5,9.551132808784226,0/30,0.3723
50,0.1,rank,one_point,0.8,0.01,64.33333333333333,5.473026858010634,0/30,0.3806
50,0.1,roulette,uniform,1.0,0.005,64.2,8.627941777176341,0/30,0.4091
20,0.2,roulette,two_point,0.8,0.005,64.06666666666666,11.094992139461509,0/30,0.3697
10,0.1,roulette,two_point,0.8,0.005,63.86666666666667,8.704867181277274,0/30,0.3704
10,0.1,roulette,one_point,0.8,0.005,63.733333333333334,8.52555320617169,0/30,0.3617
10,0.1,roulette,one_point,1.0,0.005,63.63333333333333,10.768675304608823,0/30,0.3628
100,0.1,rank,uniform,0.8,0.01,63.53333333333333,6.616246114200873,0/30,0.3997
100,0.2,roulette,uniform,1.0,0.01,62.766666666666666,6.961387759651799,0/30,0.3968
20,0.2,roulette,one_point,1.0,0.005,62.4,8.51206040943044,0/30,0.3644
100,0.1,rank,uniform,0.8,0.005,62.3,7.918333157931662,0/30,0.3874
100,0.2,rank,uniform,0.8,0.005,61.9,9.248858270637779,0/30,0.38
50,0.2,roulette,uniform,0.8,0.005,61.666666666666664,10.205925707167866,0/30,0.3877
50,0.2,roulette,two_point,1.0,0.01,61.46666666666667,9.039123139245133,0/30,0.3641
50,0.2,roulette,one_point,1.0,0.01,61.43333333333333,8.414615090806993,0/30,0.3599
20,0.2,roulette,one_point,0.8,0.005,61.4,8.616743924596399,0/30,0.3538
50,0.2,rank,one_point,1.0,0.005,60.9,12.069768446197614,0/30,0.3415
20,0.1,roulette,two_point,1.0,0.005,60.5,8.278555596154481,0/30,0.3483
100,0.2,roulette,uniform,1.0,0.005,59.9,7.988569420072054,0/30,0.3829
50,0.2,roulette,two_point,0.8,0.01,59.733333333333334,7.390270086676331,0/30,0.3524
100,0.1,roulette,uniform,1.0,0.01,59.7,6.390456246191093,0/30,0.3837
50,0.1,roulette,uniform,0.8,0.005,59.43333333333333,8.556841720511432,0/30,0.3765
50,0.2,rank,two_point,0.8,0.005,59.3,9.392403386743476,0/30,0.3407
50,0.2,rank,two_point,1.0,0.005,59.03333333333333,8.996103882096476,0/30,0.3429
50,0.1,roulette,two_point,1.0,0.01,58.46666666666667,6.662987490521844,0/30,0.3503
100,0.2,roulette,uniform,0.8,0.01,58.4,5.53733410275353,0/30,0.3678
50,0.2,roulette,one_point,0.8,0.01,58.266666666666666,5.936057749819774,0/30,0.3458
20,0.1,roulette,one_point,0.8,0.005,58.13333333333333,9.922921334772939,0/30,0.3383
20,0.1,roulette,two_point,0.8,0.005,57.666666666666664,10.835234139167216,0/30,0.3502
50,0.2,rank,one_point,0.8,0.005,57.56666666666667,8.633069272134405,0/30,0.3325
20,0.1,roulette,one_point,1.0,0.005,57.46666666666667,10.384781083918888,0/30,0.3379
50,0.1,rank,two_point,0.8,0.005,56.93333333333333,9.306776668322012,0/30,0.3291
50,0.1,rank,one_point,0.8,0.005,56.3,10.316207536252579,0/30,0.3142
100,0.1,roulette,uniform,1.0,0.005,56.233333333333334,8.105695457551729,0/30,0.3648
100,0.1,roulette,uniform,0.8,0.01,55.766666666666666,5.911317802395633,0/30,0.3536
50,0.1,roulette,two_point,0.8,0.01,55.56666666666667,7.398431023480276,0/30,0.3342
100,0.2,roulette,uniform,0.8,0.005,55.13333333333333,7.5873457870294825,0/30,0.3472
50,0.1,roulette,one_point,0.8,0.01,55.06666666666667,7.83860179884905,0/30,0.3221
50,0.1,rank,two_point,1.0,0.005,54.96666666666667,9.632858040217789,0/30,0.3109
50,0.1,roulette,one_point,1.0,0.01,54.666666666666664,8.133936288183593,0/30,0.3319
50,0.1,rank,one_point,1.0,0.005,54.5,9.572770290489727,0/30,0.3106
100,0.2,rank,one_point,1.0,0.01,54.233333333333334,8.641054107685822,0/30,0.3142
100,0.2,rank,two_point,1.0,0.01,53.56666666666667,6.240487013120013,0/30,0.3182
100,0.2,rank,two_point,0.8,0.01,53.36666666666667,4.951372734305406,0/30,0.3166
100,0.2,rank,one_point,0.8,0.01,52.93333333333333,6.987344882410423,0/30,0.319
100,0.1,roulette,uniform,0.8,0.005,51.43333333333333,7.71779552826401,0/30,0.3322
50,0.2,roulette,two_point,1.0,0.005,50.766666666666666,8.977686259538848,0/30,0.3017
100,0.1,rank,two_point,1.0,0.01,50.4,7.499885056590466,0/30,0.3022
100,0.1,rank,one_point,1.0,0.01,50.36666666666667,5.684117820937463,0/30,0.3002
100,0.1,rank,two_point,0.8,0.01,49.43333333333333,7.035296887754672,0/30,0.3026
50,0.2,roulette,two_point,0.8,0.005,48.93333333333333,6.432317828254304,0/30,0.2898
50,0.2,roulette,one_point,0.8,0.005,48.9,8.80575830410674,0/30,0.2796
100,0.1,rank,one_point,0.8,0.01,48.46666666666667,5.799722545880571,0/30,0.2947
50,0.1,roulette,two_point,0.8,0.005,47.333333333333336,6.177452512179262,0/30,0.2782
50,0.2,roulette,one_point,1.0,0.005,46.4,9.25724320325106,0/30,0.2703
50,0.1,roulette,two_point,1.0,0.005,46.36666666666667,7.097757457080386,0/30,0.2784
100,0.2,roulette,two_point,0.8,0.01,45.766666666666666,6.51091038357836,0/30,0.2768
100,0.1,rank,two_point,0.8,0.005,45.56666666666667,6.0439957856927125,0/30,0.2694
100,0.2,roulette,two_point,1.0,0.01,45.53333333333333,7.623617266749759,0/30,0.2819
100,0.2,rank,two_point,0.8,0.005,45.13333333333333,8.311742144175573,0/30,0.2682
100,0.1,roulette,two_point,1.0,0.01,45.0,5.552259558674878,0/30,0.2792
50,0.1,roulette,one_point,1.0,0.005,44.53333333333333,5.864759355578929,0/30,0.2657
100,0.2,rank,two_point,1.0,0.005,44.5,7.596505548719367,0/30,0.2637
50,0.1,roulette,one_point,0.8,0.005,44.5,8.819062425732428,0/30,0.2614
100,0.2,roulette,one_point,1.0,0.01,44.266666666666666,5.53940948759562,0/30,0.2748
100,0.2,roulette,one_point,0.8,0.01,43.86666666666667,6.129259016549556,0/30,0.27
100,0.2,rank,one_point,1.0,0.005,43.6,7.761976285848146,0/30,0.2549
100,0.1,rank,two_point,1.0,0.005,43.43333333333333,5.250177884233253,0/30,0.2634
100,0.1,roulette,two_point,0.8,0.01,43.0,5.48351762258875,0/30,0.2671
100,0.2,rank,one_point,0.8,0.005,42.333333333333336,5.0126277321988715,0/30,0.2563
100,0.1,roulette,one_point,0.8,0.01,42.166666666666664,6.390096504226938,0/30,0.2503
100,0.1,rank,one_point,0.8,0.005,41.46666666666667,7.91216145250934,0/30,0.2358
100,0.1,rank,one_point,1.0,0.005,40.96666666666667,8.763101849401759,0/30,0.2447
100,0.1,roulette,one_point,1.0,0.01,40.0,6.368023566062789,0/30,0.2544
100,0.2,roulette,two_point,1.0,0.005,39.43333333333333,6.5898738061975966,0/30,0.2419
100,0.1,roulette,two_point,1.0,0.005,38.0,6.291757059562275,0/30,0.2436
100,0.2,roulette,two_point,0.8,0.005,37.43333333333333,6.510910383578359,0/30,0.2349
100,0.2,roulette,one_point,1.0,0.005,37.233333333333334,8.169258326751297,0/30,0.2198
100,0.1,roulette,two_point,0.8,0.005,36.53333333333333,5.636906300771564,0/30,0.2307
100,0.2,roulette,one_point,0.8,0.005,35.2,6.149852815732456,0/30,0.218
100,0.1,roulette,one_point,0.8,0.005,34.233333333333334,6.420244561532299,0/30,0.2136
100,0.1,roulette,one_point,1.0,0.005,34.03333333333333,7.494749119738171,0/30,0.22
